meta_url,name,num,lat,lon,junk
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=RTL,RATTLESNAKE,6100,40.125,121.043 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=RTP,ROSEVILLE WATER TREATMENT PLANT,380,38.724,121.226 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=RTT,RATTLESNAKE CREEK BA,9900,36.982,118.72 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=RUM,CACHE CREEK AT RUMSEY BRIDGE,400,38.89,122.238 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=RVB,SACRAMENTO RIVER AT RIO VISTA BRIDGE,0,38.15,121.7 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=RVD,RAVENDALE,5 ESE 5350,40.79,120.28 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=RVN,RESERVATION CREEK,5900,41.875,120.202 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=RVS,RIO VISTA,0,38.15,121.7 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=RWC,REDWOOD CITY,31,99.999,999.999 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=RWL,ROWLAND CREEK,6700,40.013,120.293 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=RWM,ROWELL MEADOW,8850,36.717,118.737 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=RYP,ROYER PARK-DRY CREEK,140,38.749,121.28 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SAD,SADDLE CAMP,3850,40.167,122.8 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SAF,SANTA FE,500,34.121,117.946 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SAI,SANTA ANITA DAM,1400,99.999,999.999 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SAL,SAN ANDREAS LANDING,0,38.104,121.591 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SAM,SANTA MARIA WB AP,254,34.8994,120.4486 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SAN,SAN LUIS NWR,65,37.182,120.794 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SAO,SAN ARDO,700,99.999,999.999 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SAP,"SALINAS NO2,45,36.667,121.667 
SAR'",http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SAR,SANTA ROSA PLATEAU,1980,33.529
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SAS,SACHSE SPRINGS,7900,38.085,119.837 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SAT,SAN ANTONIO RESERVOIR,468,37.573,121.848 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SAU,SAUGUS,1450,34.425,118.525 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SBB,SACTO. R ABV BEND BRIDGE,186,40.289,122.186 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SBC,STANISLAUS R BEFORE CONF OF SAN JOAQUIN,19,37.67,121.225 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SBD,SAN BERNARDINO MED CENTER,1125,34.133,117.267 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SBH,SAN BENITO R AT HWY,156 NEAR HOLLISTER 260,36.852,121.429 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SBL,STRAWBERRY LAKE,5700,38.187,119.997 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SBN,LAKE SABRINA,9065,37.217,118.617 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SBP,SUTTER BYPASS AT RD,1500 PUMP 21,38.785,121.655 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SBR,SANTA BARBARA SANITATION,5,34.417,119.75 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SBS,SACRAMENTO RIVER AT BUTTE SLOUGH,39,39.2,121.939 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SBY,STRAWBERRY VALLEY,3810,39.564,121.106 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SCA,SCOTIA,139,40.483,124.1 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SCC,SUCCESS DAM,692,36.061,118.922 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SCD,SCOTT DAM,1807,39.408,122.958 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SCE,SCENIC MEADOW,9650,36.685,118.597 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SCF,SODA CREEK FLAT,7800,38.27,119.678 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SCH,SCHULTIES RD,1400,37.133,121.967 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SCI,SAN CLEMENTE ISLAND,935,32.84,118.388 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SCK,SHACKLEFORD CK NR MUGGINSVILLE,2690,41.6247,122.9642 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SCL,SAN JOAQUIN R NR CROWS LANDING,60,37.4321,121.0122 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SCM,SCRAGG MOUNTAIN,6200,41.942,123.01 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SCN,SCHNEIDERS,8750,38.747,120.068 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SCO,EEL RIVER AT SCOTIA,160,40.5,124.1 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SCP,SCORPION,4400,41.112,122.697 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SCR,SACRAMENTO WB CITY,25,38.583,121.5 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SCT,SCOTT MOUNTAIN,5900,41.272,122.718 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SCU,SILVER CR AT UNION VALLEY,1863,38.794,120.617 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SCV,SCOTTS VALLEY,1400,39.083,122.946 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SCY,SAN BERNARDINO COUNTY YARD,1042,34.104,117.268 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SCZ,SANTA CRUZ ISLAND,600,34.017,119.783 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SDB,SADDLEBAG LAKE RESERVOIR,10090,37.966,119.272 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SDC,SACRAMENTO R ABOVE DELTA CROSS CHANNEL,10,38.257,121.518 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SDD,SADDLEBACK BUTTE,2590,34.668,117.821 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SDF,SAND FLAT,6750,41.35,122.245 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SDG,SAN DIEGO NWS-LINDBERGH,13,32.733,117.167 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SDL,SADDLEBAG LAKE,9750,37.957,119.267 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SDM,SANDY MEADOWS,10650,36.572,118.367 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SDR,SAN ANDREAS,54,38.2,120.68 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SDS,SODA SPRINGS,6750,39.317,120.383 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SDT,SACRAMENTO R AT DELTA,1075,40.94,122.416 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SDW,SUMMIT MEADOW,9313,38.3975,119.5356 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SET,STOCKTON EAST TUNNEL,252,37.852,120.637 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SEY,SOUTH ENTRANCE YOSEMITE,5120,37.5,119.633 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SFA,STONYFORD-AMIGO,3015,99.999,999.999 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SFB,SPRING GAP FOREBAY (PG&E),5100,38.172,120.103 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SFC,SAN RAFAEL CIVIC CENTER,120,37.998,122.537 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SFD,SANTA FELICIA DAM,1078,34.464,118.749 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SFF,SAN FRANCISCO WB AP,8,37.617,122.383 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SFJ,SCOTT RIVER NEAR FORT JONES,2623,41.641,123.014 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SFK,SOUTH FORK,8850,37.205,118.57 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SFL,SCOTTS FLAT,3085,39.274,120.917 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SFM,SOUTH FORK MEADOW,8300,34.132,116.842 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SFR,SAN JOAQUIN SF NR FLORENCE,7200,37.273,118.965 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SFS,STOCKTON FIRE STATION,14,37.999,121.319 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SFT,SAND FLAT (COURSE),6800,41.353,122.247 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SGB,SAN GABRIEL,1481,34.207,117.858 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SGC,SANTIAGO CREEK RES (IRVINE LAKE),810,33.785,117.723 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SGD,SPANISH LAND GRANT DRAIN,54,37.4363,121.0362 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SGF,SPRING GAP FOREBAY,5100,38.172,120.103 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SGH,SAGEHEN CREEK,6337,39.433,120.233 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SGK,SUGARLOAF NR KYBURZ,5563,38.7839,120.31 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SGL,SUGARLOAF,6600,36.733,118.667 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SGP,SUGAR PINE,3843,39.128,120.75 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SGR,SUGARLOAF RIDGE,9650,34.207,116.798 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SGS,SAUGUS POWER PLANT,1,2105,34.583,118.45 
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SGT,SPRINGVILLE TULE HDW,4070,99.999,999.999 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SGV,SPRINGVILLE,4070,36.2,118.65 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SH4,ST. HELENA,4WSW 1780,38.492,122.533 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SHA,SHASTA DAM (USBR),1067,40.718,122.42 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SHC,STUD HORSE CANYON,2970,35.289,118.451 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SHD,SHASTA DAM (WATER QUALITY),580,40.716,122.424 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SHI,SHINGLETOWN,3630,40.496,121.85 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SHK,SOUTH FORK MOUNTAIN,3450,40.657,122.525 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SHM,SHIMMY LAKE,6400,41.008,122.8 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SHN,SAGE HEN CREEK (SNOW COURSE),6500,39.375,120.233 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SHO,SHASTA DAM (OBS),1075,40.717,122.417 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SHQ,SHADEQUARTER MOUNTAIN,4069,36.571,118.972 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SHR,SHEEP RANCH,2370,38.21,120.462 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SHS,SHASTA DAM (USBR),1100,40.717,122.417 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SHV,SHAVER LAKE,5370,37.145,119.302 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SHW,SAPPS HOLLOW,6950,38.412,120.028 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SIB,SIBERIAN PASS,10900,36.473,118.267 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SIL,SILVER LAKE,7100,38.678,120.118 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SIM,YUBA RIVER AT SIMPSON LANE BRIDGE,65,39.142,121.576 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SIS,SACTO INFLOW-SHASTA,2800,40.718,122.42 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SIV,SILVER LAKE RESERVOIR,7134,38.669,120.121 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SJA,SAN JOAQUIN RIVER NEAR AUBERRY,870,37.132,119.531 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SJB,SAN JOAQUIN RIVER BELOW BIFURCATION,170,36.773,120.286 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SJE,SAN JOSE (ALERT),58,37.362,121.927 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SJF,SAN JOAQUIN RIVER BELOW FRIANT,294,36.984,119.723 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SJG,SAN JOAQUIN RIVER AT GARWOOD BRIDGE,13,37.935,121.329 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SJJ,SAN JOAQUIN RIVER AT JERSEY POINT (USGS),10,38.052,121.689 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SJL,SAN JOAQUIN R BLW OLD R NEAR LATHROP,10,37.81,121.323 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SJM,SAN JOAQUIN AT MAMMOTH POOL,795,37.317,119.329 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SJP,SAN JOAQUIN RIVER NEAR PATTERSON,97,37.494,121.081 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SJR,SAN JOAQUIN R MCCUNE STATION NR VERNALIS,32,37.6792,121.2638 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SJS,SAN JOAQUIN RIVER NEAR STEVINSON,82,37.295,120.851 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SJT,UPPER SAN JOAQUIN TOTAL,9999,99.999,999.999 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SJW,SAN JOAQUIN RIVER ABOVE WILLOW CREEK,1175,37.145,119.449 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SKF,STANISLAUS R BL GOODWIN NR KNIGHTS FERRY,253,37.854,120.637 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SKN,SKINNER,1479,33.583,117.122 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SKO,SOUTH FORK KERN RIVER NEAR ONYX,2900,35.738,118.173 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SLA,SLATE CREEK TUNNEL,9999,39.616,121.051 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SLB,SLAB CREEK,330,38.767,120.683 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SLC,SLY CREEK,3536,39.584,121.116 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SLD,SOLDIER MOUNTAIN,3710,40.926,121.586 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SLE,SAN LEANDRO BAY,10,37.7,122.217 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SLF,SAN LUIS RESERVOIR (FEDERAL),543,37.001,121.002 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SLG,SALINAS RIVER AT LAGOON,12,36.75,121.8 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SLI,SLIDE CANYON,9200,38.092,119.43 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SLJ,SOULAJULE DAM,344,38.153,122.782 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SLK,SOUTH LAKE,9600,37.176,118.562 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SLL,SOUTH LOON LAKE,6400,38.983,120.32 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SLM,STANISLAUS MEADOW,7750,38.5,119.937 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SLN,SANTA MARGARITA LAKE,1325,35.333,120.502 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SLO,SAN LUIS OBISPO POLY,315,35.3,120.667 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SLP,SLY PARK,3530,38.718,120.563 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SLS,SALT SPRINGS,3700,38.497,120.216 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SLT,SLATE CREEK,5700,41.045,122.478 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SLW,LAKE SILVERWOOD,3331,34.304,117.318 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SMA,SAN MARCOS,2200,34.517,119.817 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SMB,SANTA MARGARITA BOOSTER,1100,35.374,120.637 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SMC,ST MARYS COLLEGE,620,37.842,122.107 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SMD,STATUM MEADOW,8300,36.943,118.913 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SME,SOUTH MOUNTAIN EAST,1020,34.301,119.044 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SMF,SACRAMENTO METRO AIRPORT,17,38.686,121.587 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SMG,SAN MIGUEL,425,32.685,116.974 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SMI,SMITH MOUNTAIN,3920,36.083,120.608 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SMM,SMITH MEADOWS,6600,37.917,119.75 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SMO,SAND MEADOW,8050,37.098,118.967 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SMP,SWAMP MEADOW,9000,37.135,119.075 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SMS,SALMON RIVER AT SOMES BAR,483,41.378,123.476 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SMT,SNOW MOUNTAIN,6050,40.767,121.783 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SMV,SIMI VALLEY,914,34.291,118.814 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SNA,SAN ANDREAS COTTAGE,464,37.579,122.409 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SNB,SCOTT R. NR SCOTT BAR,1560,41.7756,123.0339 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SNC,SUNRISE CLUB,0,38.185,122.083 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SND,SAN DIMAS DAM,1350,34.153,117.771 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SNF,SNOW FLAT,8700,37.827,119.497 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SNH,STANDISH HICKEY PARK,850,39.883,123.733 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SNJ,SAN JOSE,67,37.35,121.9 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SNL,SAN LUIS RESERVOIR,543,37.033,121.133 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SNM,SNOW MOUNTAIN,5950,40.778,121.782 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SNN,SAN ANDREAS,456,37.578,122.412 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SNR,SANGUINETTI RANCH,238,37.993,120.981 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SNS,STANISLAUS R-GOODWIN,252,37.852,120.637 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SNT,SANTEE,300,32.841,117.027 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SOD,SODA CREEK,1773,39.433,122.983 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SOK,STANISLAUS RIVER AT OAKDALE,120,37.777,120.852 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SOL,LAKE SOLANO,150,38.5,122 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SOR,SONORA RS,1749,37.983,120.383 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SP1,"SHASTA PENSTOCK #1,580,40.718,122.424 
SP2'",http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SP2,"SHASTA PENSTOCK #2,580,40.718,122.424 
SP3'",http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SP3,"SHASTA PENSTOCK #3,580,40.718,122.424 
SP4'"
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SPB,SAN PABLO,330,37.958,122.333 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SPC,SPRING CREEK DEBRIS DAM,816,40.629,122.474 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SPD,LAKE SPAULDING,5200,39.317,120.642 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SPF,SPOTTED FAWN,7800,38.092,119.758 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SPG,SPAULDING LAKE,5013,39.329,120.641 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SPH,SIERRA P H,3110,99.999,999.999 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SPI,SPICERS,6600,38.402,119.993 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SPL,STAMPEDE (USFS),6867,39.483,120.054 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SPM,SPICER MEADOWS,6516,38.393,119.998 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SPN,LAKE SPAULDING (PRECIP),5160,39.317,120.633 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SPO,SACRAMENTO POST OFFICE,25,38.583,121.5 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SPP,SPRING CREEK POWERHOUSE,600,40.628,122.466 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SPR,SALINAS RIVER NEAR SPRECKLES,53,36.633,121.667 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SPS,SONORA PASS BRIDGE,8750,38.318,119.601 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SPT,SPRATT CREEK,6150,38.667,119.818 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SPV,SPRINGVILLE TULE,4070,36.2,118.65 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SPW,STANISLAUS POWERHOUSE,1060,38.133,120.367 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SQ1,SQUAW VALLEY,1,7500,39.185,120.245 
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SQ2,SQUAW VALLEY,2,7700,39.188,120.248 
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SQC,SQUAW CAMP,5800,34.35,117.995 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SQK,SQUAW LAKE,300,32.908,114.494 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SQL,SOQUEL CREEK,30,36.983,121.95 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SQP,SQUAW PEAK,4964,42.067,123.017 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SQS,SQUAW CR INFLOW-SHASTA LAKE,693,40.857,122.084 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SQV,SQUAW VALLEY GOLD COAST,8200,39.194,120.276 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SQW,SQUAW CREEK,9999,99.999,999.999 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SRA,SAN RAFAEL HILLS,1770,34.1942,118.2125 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SRB,SLATER BUTTE,4670,41.858,123.354 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SRD,SACRAMENTO RIVER AT HOOD (USGS),10,38.368,121.52 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SRE,SHASTA R NR EDGEWOOD,3000,41.4481,122.4308 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SRF,SARDINE FLAT,5800,39.622,120.612 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SRG,SHASTA R NR GRENADA,2560,41.6086,122.4561 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SRH,SACRAMENTO RIVER AT HOOD,4,38.382,121.519 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SRI,SANTA RITA,5000,36.348,120.598 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SRM,SHASTA RIVER NEAR MONTAGUE,2426,41.709,122.536 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SRO,SANTA ROSA,109,38.445,122.753 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SRP,SONORA PASS,8750,38.313,119.607 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SRR,SIERRAVILLE RS (USFS),4975,39.583,120.367 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SRS,SALMON R AT SOMES BAR,483,41.378,123.476 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SRT,SECRET TOWN,2720,39.183,120.883 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SRV,SACRAMENTO RIVER AT RIO VISTA (USGS),0,38.16,121.686 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SRY,SHASTA RIVER NEAR YREKA,2000,41.823,122.594 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SSB,SOMES BAR,920,41.333,123.5 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SSC,STANISLAUS POWERHOUSE IN STAN. CANAL,2715,38.147,120.349 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SSF,SOUTH FORK STANISLAUS R,1600,38.066,120.354 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=SSG,SODA SPRINGS,1 E 6885,39.317,120.367 ,
